headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
NEW TESTIMONIALS,1863-07-13,article,Archives,None,Archives,[],https://www.nytimes.com/1863/07/13/archives/new-testimonials.html,nyt://article/582caed3-1f98-584c-8dc4-58c2533bfe45,
Davis' Proclamation of Prayer and Fasting.,1861-06-02,article,Archives,None,Archives,[],https://www.nytimes.com/1861/06/02/archives/davis-proclamation-of-prayer-and-fasting.html,nyt://article/58c37243-b36e-57ab-9f82-e1cbd3eef584,
Sermon of Rev. Dr. Storrs.,1863-05-01,article,Archives,None,Archives,['MISCELLANEOUS'],https://www.nytimes.com/1863/05/01/archives/sermon-of-rev-dr-storrs.html,nyt://article/5b632cf9-7ebb-502f-9f33-f42205df359f,
"SURGICAL AND PRACTICAL OBSERVATIONS; ON THE DISEASES OF THE EAR, WITH THE NEW MODE OF TREATING DEAFNESS, TO WHICH IS ADDED AN APPENDIX, Containing a Treatise on Catarrh and the New System of Treating it.BY J.E. VON EISENBERG, M.D. of No. 816 Broadway.",1863-09-23,article,Archives,None,Archives,[],https://www.nytimes.com/1863/09/23/archives/surgical-and-practical-observations-on-the-diseases-of-the-ear-with.html,nyt://article/5c170399-3b61-5765-a31e-c76bead876ec,
THE STATE OF THE COUNTRY.; Claims and Pretensions of the Slave Power Reply to Rev. Dr. Thornwell.,1861-06-23,article,Archives,None,Archives,[],https://www.nytimes.com/1861/06/23/archives/the-state-of-the-country-claims-and-pretensions-of-the-slave-power.html,nyt://article/5c731b91-cef6-5745-85a9-59ad7a800b6c,
MARINE INTELLIGENCE.; Cleared. Arrived. Below. Sailed. By Telegraph. Miscellaneous. Foreign Ports.,1861-04-17,article,Archives,None,Archives,[],https://www.nytimes.com/1861/04/17/archives/marine-intelligence-cleared-arrived-below-sailed-by-telegraph.html,nyt://article/5f52d9ee-6822-503b-9912-64cfb3bf66d8,
"DEAFNESS Mr. JAMES CRUIKSHANK, Editor of",1861-04-18,article,Archives,None,Archives,[],https://www.nytimes.com/1861/04/18/archives/deafness-mr-james-cruikshank-editor-of.html,nyt://article/60288bf1-fc31-566f-b5c6-7915aa531226,
CATARRH CURED.,1863-07-13,article,Archives,None,Archives,[],https://www.nytimes.com/1863/07/13/archives/catarrh-cured.html,nyt://article/61bff7b2-d699-5ba3-b178-3ada1c8f7cde,
REMINISCENCES OF THE RAID.; A Domiciliary Visit of Ye Rebels to Ye Home of a Times Correspondent What They Said and Did.,1864-07-22,article,Archives,None,Archives,['WAR'],https://www.nytimes.com/1864/07/22/archives/reminiscences-of-the-raid-a-domiciliary-visit-of-ye-rebels-to-ye.html,nyt://article/6762cb19-f7c1-561f-9a03-f88f57a63f6f,
THE STRUGGLE ON THE MISSISSIPPI; Continuation of the Bombardment of Island No. 10. Shells Exploding Continually in the Rebel Camps and Batteries. Five Guns of the Upper Battery Dismounted. Numbers of the Rebels Killedand Wounded.How Gen. Pope Sunk One of the RebelGunboats.Dreadful Condition of Affairs in Memphis. LATEST FROM ISLAND NO. 10. IMPORTANT FROM MEMPHIS. DETAILS OF THE BOMBARDMENT. THE STRUGGLE ON THE MISSISSIPPI,1862-03-22,article,Archives,None,Archives,[],https://www.nytimes.com/1862/03/22/archives/the-struggle-on-the-mississippi-continuation-of-the-bombardment-of.html,nyt://article/67b16c1c-ce90-5abe-ab07-d0199fa4586e,
THE SLAVE-TRADE.; Remarks of Lord Palmerston in the House of Commons.,1861-08-10,article,Archives,None,Archives,[],https://www.nytimes.com/1861/08/10/archives/the-slavetrade-remarks-of-lord-palmerston-in-the-house-of-commons.html,nyt://article/68af068c-a613-59cc-8724-7c8b7ee0ed77,
"IS CATARRH CURABLE?; From Rev. Fred. S. Jewell, Professor of the State Normal School, Albany, N.Y.",1864-09-19,article,Archives,None,Archives,[],https://www.nytimes.com/1864/09/19/archives/is-catarrh-curable-from-rev-fred-s-jewell-professor-of-the-state.html,nyt://article/6972fc72-d0a9-5707-ad25-7822c8d3bb67,
THE ITALIAN QUESTION; THE POLICY OF NAPOLEON III. IMPORTANT DISPATCH OF THE FRENCH TO THE AUSTRAIN GOVERNMENT.,1860-03-15,article,Archives,None,Archives,[],https://www.nytimes.com/1860/03/15/archives/the-italian-question-the-policy-of-napoleon-iii-important-dispatch.html,nyt://article/6a027904-d394-503b-9b50-add82f57afd2,
AGRICULTURAL AND DOMESTIC.,1861-12-15,article,Archives,None,Archives,[],https://www.nytimes.com/1861/12/15/archives/agricultural-and-domestic.html,nyt://article/6a7a6fca-ecd0-5acf-b316-9ebc25cd1fb8,
FROM KENTUCKY.; A PROCLAMATION BY ZOLLICOFFER.,1862-01-05,article,Archives,None,Archives,[],https://www.nytimes.com/1862/01/05/archives/from-kentucky-a-proclamation-by-zollicoffer.html,nyt://article/6b0ac951-7a64-5611-a9c1-15e0f35370db,
"Dr. Hunter on Colds, Catarrh and Ozena.",1862-05-31,article,Archives,None,Archives,[],https://www.nytimes.com/1862/05/31/archives/dr-hunter-on-colds-catarrh-and-ozena.html,nyt://article/6ba30d18-7db1-517e-bf6a-0f6462694924,
"SURGICAL AND PRACTICAL OBSERVATIONS ON THE DISEASES OF THE EAR, WITH THE NEW MODE OF TREATING DEAFNESS. TO WHICH IS ADDED AN APPENDIX.; Containing a Treatise on Catarrh and the New System of treating it.",1863-09-14,article,Archives,None,Archives,[],https://www.nytimes.com/1863/09/14/archives/surgical-and-practical-observations-on-the-diseases-of-the-ear-with.html,nyt://article/6c3d8de6-e524-5606-98f9-36cdfdf86513,
"FROM THE SOUTH.; A SLAVE INSURRECTION. SWELLING ON CAPITAL. THE TRIALS TO COME. From the Richmond Whig, Oct. 24. THE FARMERS. From the Richmond Whig, Oct. 24. THE PRICE BILL. From the Richmond Sentinel, Oct. 22. SCARCITY OF FLOUR. THE WAR IN TENNESSEE. WHEELER'S EXPLOITS. THE CHANNEL OF SUPPLIES. THE POLITICAL HORIZON, AS VIEWED BY THE REBELS. REVIEW OF THE RICHMOND MARKETS.",1863-10-29,article,Archives,None,Archives,[],https://www.nytimes.com/1863/10/29/archives/from-the-south-a-slave-insurrection-swelling-on-capital-the-trials.html,nyt://article/6e98008e-ba68-558f-a100-0e10709885db,
The Diseases and Infirmities Exempting from the Draft.,1863-11-15,article,Archives,None,Archives,['WAR'],https://www.nytimes.com/1863/11/15/archives/the-diseases-and-infirmities-exempting-from-the-draft.html,nyt://article/6f65ac57-11d6-5a67-884a-f2a978c2c842,
MISCELLANEOUS ITEMS.,1863-11-08,article,Archives,None,Archives,[],https://www.nytimes.com/1863/11/08/archives/miscellaneous-items.html,nyt://article/6fbf6b69-8237-540c-8363-bc10eb1c276c,
Personal Paragraphs.,1860-07-17,article,Archives,None,Archives,[],https://www.nytimes.com/1860/07/17/archives/personal-paragraphs.html,nyt://article/711dcc58-4af0-5582-a008-c15920c9ed25,
The Expected News from England An Exhortation in Advance.,1862-01-23,article,Archives,None,Archives,[],https://www.nytimes.com/1862/01/23/archives/the-expected-news-from-england-an-exhortation-in-advance.html,nyt://article/72a04ec7-eb6e-51cf-86a8-f03fdb2c8d7c,
"CHURCH OF THE INCARNATION, MADISON-AVENUE, THIRTY-FIFTH-STREET.",1864-12-24,article,Archives,None,Archives,[],https://www.nytimes.com/1864/12/24/archives/church-of-the-incarnation-madisonavenue-thirtyfifthstreet.html,nyt://article/74351be3-b9c0-55e0-aa05-40e8de4e678f,
A Manifesto from the Rebel Congress.; Another Demand to be Let Alone. GEN. HUNTER'S OPERATIONS MANIFESTO BY THE REBEL CONGRESS. MANIFESTO OF THE CONGRESS OF CONFEDERATE STATES OF AMERICA RELATIVE TO THE EXISTING WAR WITH THE UNITED STATES.,1864-06-26,article,Archives,None,Archives,['WAR'],https://www.nytimes.com/1864/06/26/archives/a-manifesto-from-the-rebel-congress-another-demand-to-be-let-alone.html,nyt://article/75f422a0-6269-5ff2-bffa-6bb065a2e023,
THE LOST DEEDS. AN OLD-FASHIONED LOVE STORY.; CHAPTER I. THE OLD RUIN A FEARFUL HISTORY. CHAPTER II. AN OPPORTUNITY REJECTED. CHAPTER III. ANOTHER STRANGE OUTRAGE AT THE RUIN. CHAPTER IV. THE OLD CRONE'S WARNING. CHAPTER V. AN UNACCOUNTABLE PHENOMENON.,1860-02-18,article,Archives,None,Archives,['Books and Literature'],https://www.nytimes.com/1860/02/18/archives/the-lost-deeds-an-oldfashioned-love-story-chapter-i-the-old-ruin-a.html,nyt://article/760b6c12-2598-5ef1-9a5b-0540d21caf2b,BY Mrs. Anna Young
Fatal Railroad Accident.,1861-11-12,article,Archives,None,Archives,[],https://www.nytimes.com/1861/11/12/archives/fatal-railroad-accident.html,nyt://article/769d1773-c803-5dcc-9bff-8437fa8f604d,
"CALIFORNIA.; New-Year's Calls in the Chinese Quarter A Fourth of July that Secession cannot Spoil Mongolian Festivities Big Failures Job Trotter in the Dock Senator Seward's Speech, &c.",1861-03-07,article,Archives,None,Archives,[],https://www.nytimes.com/1861/03/07/archives/california-newyears-calls-in-the-chinese-quarter-a-fourth-of-july.html,nyt://article/7712194e-5e21-5bf9-a2c9-864a3c8b3959,From Our Own Correspondent
"LOCAL INTELLIGENCE.; DISTRESSING POISONING CASE. A Whole Family Poisoned by Ham-Death of One of the Victims. The ""Month's Mind"" for Archbishop Hughes. The South-street Homicide. DEATH OF THE VICTIM. Court of General Sessions. BEFORE JUDGE RUSSELL. German Liederkranz Fancy Dress Ball. Volunteering in New-York. THE BOUNTY FUND EXHAUSTED HOSTILE ACTION OF THE LEGISLATURE THE LEGISLATURE AT FAULT SPECIAL MEETING OF THE BOARD OF SUPERVISORS A DEPUTATION SENT TO ALBANY. Our New Iron-Clad Navy. COMMENCING THE SECOND BATCH OF NAVY-YARD IRON-CLADS. Chamber of Commerce.",1864-02-05,article,Archives,None,Archives,[],https://www.nytimes.com/1864/02/05/archives/local-intelligence-distressing-poisoning-case-a-whole-family.html,nyt://article/77789189-feda-5b61-abea-13e5c7adb102,
THE PACIFIC PIRATES.; Their Scheme Completely Foiled. SEVEN OF THE PARTICIPATORS ARRESTED Vigilant and Energetic Action of the United States Officers. HOW THE RASCALS WERE CAPTURED. Full History of the Plot and its Results. The Narrow Escape of American Com merce in the Pacific. NEWSPAPER ACCOUNTS. ADMIRAL PEARSON TO PRESIDENT CALANCHA.,1864-12-04,article,Archives,None,Archives,[],https://www.nytimes.com/1864/12/04/archives/the-pacific-pirates-their-scheme-completely-foiled-seven-of-the.html,nyt://article/7a364b40-1a15-5bdd-ac37-ba9be46d39cc,
AMUSEMENTS.,1863-12-21,article,Archives,None,Archives,[],https://www.nytimes.com/1863/12/21/archives/amusements.html,nyt://article/7aef37e3-0b91-5c15-9f23-fe317e562c14,
The Relief Fund.,1863-07-30,article,Archives,None,Archives,[],https://www.nytimes.com/1863/07/30/archives/the-relief-fund.html,nyt://article/7ce75053-85bc-5140-9053-fa3fdf517412,
WHAT MR. RUSSELL HAD TO SAY OF THE SURRENDER.,1862-01-30,article,Archives,None,Archives,[],https://www.nytimes.com/1862/01/30/archives/what-mr-russell-had-to-say-of-the-surrender.html,nyt://article/7d71549a-a6e7-55c7-92e7-d54a3ae932a2,
SERRELL'S ENGINEER REGIMENT,1862-05-17,article,Archives,None,Archives,[],https://www.nytimes.com/1862/05/17/archives/serrells-engineer-regiment.html,nyt://article/7e3fb17f-34f6-5e16-bb67-41ae2d96d73b,
NEWS FROM EUROPE.; ARRIVAL OF THE ADRIATIC. Comments of the London Times on the American Meeting in Paris.,1861-06-14,article,Archives,None,Archives,[],https://www.nytimes.com/1861/06/14/archives/news-from-europe-arrival-of-the-adriatic-comments-of-the-london.html,nyt://article/7e593f68-11bd-5974-8b70-f4df6b713c70,
GENERAL CITY NEWS.,1861-10-20,article,Archives,None,Archives,[],https://www.nytimes.com/1861/10/20/archives/general-city-news.html,nyt://article/7e785c4c-9c77-5435-8441-dd91d4abefe0,
Appeal to the Humane The Rebel Prisoners on Governor's Island.,1861-10-04,article,Archives,None,Archives,[],https://www.nytimes.com/1861/10/04/archives/appeal-to-the-humane-the-rebel-prisoners-on-governors-island.html,nyt://article/82b6a554-06f0-517a-a597-64671166a3b1,
Article 4 -- No Title; WHO ARE EXEMPT? PHYSICAL DISABILITY THE FORMS OF AFFIDAVITS,1863-07-11,article,Archives,None,Archives,[],https://www.nytimes.com/1863/07/11/archives/article-4-no-title-who-are-exempt-physical-disability-the-forms-of.html,nyt://article/845a32de-7b24-5bcb-b5cb-e78b55c10d88,
PROCEEDINGS OF CONGRESS.; SENATE.,1860-03-23,article,Archives,None,Archives,['AGRICULTURE'],https://www.nytimes.com/1860/03/23/archives/proceedings-of-congress-senate.html,nyt://article/865a08e2-5225-5b88-bbe8-e745be9cfaac,
NEW-JERSEY.,1863-08-19,article,Archives,None,Archives,[],https://www.nytimes.com/1863/08/19/archives/newjersey.html,nyt://article/86819a32-889d-5a61-8697-08df0c46267e,
ENGLISH LETTERS FROM AMERICA.; Correspondence of Mr. Russell with the London Times. AN EXCHANGE OF PRISONERS. POPUTAR MISTAKES AS TO FRANCE AND ENGLAND. POSSIBILITY OF A MILITARY DICTATORSHIP DIFFICULTIES OF RECONSTRUCTION. WHY THE INDEPENDENCE OF THE SOUTH IS INADMISSIBLE. THE EXPEDITION TO BEAUFORT. THE REMOVAL OF FREMONT. THE SRAUDS OF THE NEW-YORK HERALD. THE MISSION OF MESSRS. HUGHES AND WEED.,1861-12-13,article,Archives,None,Archives,[],https://www.nytimes.com/1861/12/13/archives/english-letters-from-america-correspondence-of-mr-russell-with-the.html,nyt://article/86909ff7-5c69-5ad7-9d87-c8fd708e0da6,
EXECUTION OF A MATRICIDE,1860-11-05,article,Archives,None,Archives,[],https://www.nytimes.com/1860/11/05/archives/execution-of-a-matricide.html,nyt://article/8733e904-0d09-56d8-9755-c96f35c4f253,
THE DEPARTMENT OF THE SOUTH.; Object of its Organization And What Has Been Accomplished. SOLUTION OF THE NEGRO QUESTION. RETRENCHMENT IN MILITARY EXPENSES. Possibility of Official Honesty Demonstrated. OBJECT OF THE SOUTHERN DEPARTMENT. THE DEPARTMENT THE SCENE OF A GREAT EXPERIMENT. COOPERATION OF LAND AND NAVAL FORCES. AN EXPERIMENT UPON THE AFFECTIONS OF PALMETTODOM. THE COMING OF GEN. HUNTER. A CRUCIAL EXPERIMENT UPON THE NEGRO THE SOUTH CAROLINA VOLUNTEERS. AN ATTEMPT AT ECONOMY AND HONESTY.,1862-08-26,article,Archives,None,Archives,[],https://www.nytimes.com/1862/08/26/archives/the-department-of-the-south-object-of-its-organization-and-what-has.html,nyt://article/8afc4a65-c690-5a28-acce-172a9dd3a429,
"THE WAR PANIC IN ENGLAND; The Real English Settlment Adverse to War The Free Policy of the United States Raptures of the Secessionists, &c., &c.",1861-12-25,article,Archives,None,Archives,[],https://www.nytimes.com/1861/12/25/archives/the-war-panic-in-england-the-real-english-settlment-adverse-to-war.html,nyt://article/8c073e19-b4ef-5971-a88e-0607ca346037,From Our Own Correspondent
"A WOMANS' DUEL.; THE POPE. GREAT FIRE AT NOVGOROD. IMPORTANT UTTERANCE BY EARL RUSSELL. THE ""CONQUEST"" OF MEXICO. THE FLIGHT OF CARDINAL D'ANDREA.",1864-07-17,article,Archives,None,Archives,"['FOREIGN', 'MISCELLANEOUS']",https://www.nytimes.com/1864/07/17/archives/a-womans-duel-the-pope-great-fire-at-novgorod-important-utterance.html,nyt://article/8c4d8ec5-8ff3-51fa-86a0-967d1cfe26c6,
The Agitation in America.; AN ARGUMENT FOR PEACE.,1860-12-20,article,Archives,None,Archives,[],https://www.nytimes.com/1860/12/20/archives/the-agitation-in-america-an-argument-for-peace.html,nyt://article/8ddbe856-5562-55b8-915a-d4ea218af911,
"Diseases of the Eye, Ear, and Air-Passages.; CATARRH.",1863-07-13,article,Archives,None,Archives,[],https://www.nytimes.com/1863/07/13/archives/diseases-of-the-eye-ear-and-airpassages-catarrh.html,nyt://article/8e739ffc-3f72-597a-8e42-68634113b4af,
"GREAT BRITAIN.; THE TOPIC OF THE DAY. NEWS, RUMORS AND MORAL REFLECTIONS ON THE PRIZE FIGHT.",1860-04-28,article,Archives,None,Archives,['Boxing'],https://www.nytimes.com/1860/04/28/archives/great-britain-the-topic-of-the-day-news-rumors-and-moral.html,nyt://article/8e76d307-e5ff-5117-a55f-43231024c51b,
THE FINE ARTS.; What Our Artists have Done and What they are Doing.,1863-12-23,article,Archives,None,Archives,[],https://www.nytimes.com/1863/12/23/archives/the-fine-arts-what-our-artists-have-done-and-what-they-are-doing.html,nyt://article/8efa1866-edb5-5162-a33d-746a0b5c83fb,
Coroner's Inquests.; FATAL ACCIDENT ON THE NEW-HAVEN RAILROAD.,1861-03-15,article,Archives,None,Archives,[],https://www.nytimes.com/1861/03/15/archives/coroners-inquests-fatal-accident-on-the-newhaven-railroad.html,nyt://article/8f00c7e9-cebc-5c85-bdca-2b378d6f652e,
ASSEMBLY.; AFTER ALDERMAN BRADY.,1862-01-18,article,Archives,None,Archives,[],https://www.nytimes.com/1862/01/18/archives/assembly-after-alderman-brady.html,nyt://article/8f1e0348-5a5d-596b-8fc8-c611292110a6,
Personal.,1861-11-23,article,Archives,None,Archives,[],https://www.nytimes.com/1861/11/23/archives/personal.html,nyt://article/8fc41e53-2c87-5cbd-bb64-863431dbe4d3,
INTERESTING FROM NEW-ORLEANS; Further Details of the Operations of Gen. Weitzel. Doings of the Co-operative Naval Force. Attempt to Cut Off the Retreat of the Rebels. A Brisk Engagement up the Bayon Teche. Immense Quantities of Sugar and Sugar- Cane in the Country.,1862-11-20,article,Archives,None,Archives,[],https://www.nytimes.com/1862/11/20/archives/interesting-from-neworleans-further-details-of-the-operations-of.html,nyt://article/8fe41ccc-4e54-5563-a76f-1624e274d6b0,
SAVANNAH.,1862-06-15,article,Archives,None,Archives,[],https://www.nytimes.com/1862/06/15/archives/savannah.html,nyt://article/90b44791-6dee-5a05-8461-946c90c4b724,
Article 1 -- No Title,1861-05-01,article,Archives,None,Archives,[],https://www.nytimes.com/1861/05/01/archives/article-1-no-title.html,nyt://article/965186cf-ffef-5564-9c48-3494f8935b61,
"Catarrh, and its successful treatment by Dr.",1862-05-15,article,Archives,None,Archives,[],https://www.nytimes.com/1862/05/15/archives/catarrh-and-its-successful-treatment-by-dr.html,nyt://article/97195ae2-5ce8-5d10-b85b-47b53425a25f,
PROCEEDINGS OF CONGRESS.; SENATE. PETITIONS FOR NEGRO EMANCIPATION. THE LIEUTENANT-GENERALCY AMENDMENTS REPORTED TO THE BILL.,1864-02-10,article,Archives,None,Archives,[],https://www.nytimes.com/1864/02/10/archives/proceedings-of-congress-senate-petitions-for-negro-emancipation-the.html,nyt://article/9746c0c7-1e30-5241-93bc-125b9930e235,
SPEECH OF JEFF. DAVIS AT MOBILE.,1863-11-04,article,Archives,None,Archives,['WAR'],https://www.nytimes.com/1863/11/04/archives/speech-of-jeff-davis-at-mobile.html,nyt://article/97eee2dd-bca2-5745-b4be-28b96c2d48f9,
The Suppression of War News.,1862-02-28,article,Archives,None,Archives,[],https://www.nytimes.com/1862/02/28/archives/the-suppression-of-war-news.html,nyt://article/981c797b-71d4-5e35-a362-95c47eb908ae,
Basis of the Southern Revolt.,1861-03-20,article,Archives,None,Archives,[],https://www.nytimes.com/1861/03/20/archives/basis-of-the-southern-revolt.html,nyt://article/985cfa10-692c-5920-bb1c-8f39376a3c58,
REPORT OF M. FOULD ON THE FINANCES.,1861-11-30,article,Archives,None,Archives,[],https://www.nytimes.com/1861/11/30/archives/report-of-m-fould-on-the-finances.html,nyt://article/9c484a46-3d0b-5779-a60f-72181fa5dcfe,
