headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
DISCOVERING THE 'NORMAL' IN THE WORLD OF THE DEAF,1988-06-22,article,Review,Cultural Desk,Movies,"['Reviews', 'Television', 'Documentary Films and Programs']",https://www.nytimes.com/1988/06/22/movies/review-television-discovering-the-normal-in-the-world-of-the-deaf.html,nyt://article/9291801d-c4ef-5114-8cfe-e2f02f9d6cc9,By John J. O'Connor
Review/Television; Inside a School for the Blind and Deaf,1988-06-21,article,Review,Cultural Desk,Movies,"['Reviews', 'Television', 'Documentary Films and Programs']",https://www.nytimes.com/1988/06/21/movies/review-television-inside-a-school-for-the-blind-and-deaf.html,nyt://article/7603381e-709e-5f97-b369-90ec97329182,By John J. O'Connor
Documentarian Offers Viewers A Challenge,1988-06-19,article,News,Arts and Leisure Desk,Movies,"['Television', 'Documentary Films and Programs']",https://www.nytimes.com/1988/06/19/movies/documentarian-offers-viewers-a-challenge.html,nyt://article/5bb96841-6356-589d-ad76-93723f10035f,By Paul Wilkes
"The Russians, Too, Embrace 'Secret Silliness' of Astrology",1988-05-14,article,News,Foreign Desk,World,"['Astrology', 'Occult Sciences']",https://www.nytimes.com/1988/05/14/world/the-russians-too-embrace-secret-silliness-of-astrology.html,nyt://article/499a991c-8405-544a-833d-7d0dbb30f07a,"By Bill Keller, Special To the New York Times"
Easing Access for Disabled Visitors,1988-04-17,article,News,Travel Desk,Travel,"['Parks and Other Recreation Areas', 'National Parks, Monuments and Seashores', 'Handicapped']",https://www.nytimes.com/1988/04/17/travel/easing-access-for-disabled-visitors.html,nyt://article/4f97f29a-530d-53fa-a1ba-9cb8b7cf34d4,By James C. McKinley
"For Deaf, Gallaudet Was Just a Start",1988-03-13,article,News,National Desk,U.S.,"['Discrimination', 'Civil Rights', 'Demonstrations and Riots', 'Ears and Hearing']",https://www.nytimes.com/1988/03/13/us/for-deaf-gallaudet-was-just-a-start.html,nyt://article/48673fb1-c7f9-511c-9361-f19353c4c014,By Tamar Lewin
A House That's Home for Deaf-Blind Adults,1987-12-27,article,News,New Jersey Weekly Desk,New York,"['Mental Retardation', 'Blindness', 'Deafness']",https://www.nytimes.com/1987/12/27/nyregion/a-house-thats-home-for-deafblind-adults.html,nyt://article/a580ce16-c53e-57c3-99fc-0b816bea66e9,By Louise Saul
New Clues to Complex Biology of Dyslexia,1987-12-08,article,News,Science Desk,Science,"['Dyslexia', 'Learning Disabilities', 'Brain', 'Research', 'DATA PROCESSING (COMPUTERS)']",https://www.nytimes.com/1987/12/08/science/new-clues-to-complex-biology-of-dyslexia.html,nyt://article/c0c12e8e-c6f3-58a6-b297-aabee8bb6aa9,By Gina Kolata
"Film: 'Blind,' Wiseman Documentary",1987-12-02,article,Review,Cultural Desk,Movies,"['Reviews', 'MOTION PICTURES', 'Documentary Films and Programs', 'Blindness']",https://www.nytimes.com/1987/12/02/movies/film-blind-wiseman-documentary.html,nyt://article/d19ef8a9-bcf6-58e6-90ed-386903596001,By Vincent Canby
'Hand' Bridges Communication Gap to Deaf-Blind,1987-12-01,article,News,Science Desk,Science,"['Deafness', 'Blindness', 'DATA PROCESSING (COMPUTERS)']",https://www.nytimes.com/1987/12/01/science/hand-bridges-communication-gap-to-deaf-blind.html,nyt://article/f3316b5c-130d-5f26-84e3-718f4191cd9b,By Harold M Schmeck Jr
COURT BATTLE CONTINUES OVER VALUE OF PET DOG,1987-11-29,article,News,Westchester Weekly Desk,New York,"['Fines (Penalties)', 'Dogs', 'TRIALS', 'DAMAGE SUITS', 'Decisions and Verdicts']",https://www.nytimes.com/1987/11/29/nyregion/court-battle-continues-over-value-of-pet-dog.html,nyt://article/de931056-19a2-57dc-abed-78137b6114fb,By Tessa Melvin
A GOSPEL-FILLED WEEKEND AT THE TRIPLEX,1987-11-06,article,News,Weekend Desk,Arts,"['Music', 'Gospel Music', 'CONCERTS AND RECITALS']",https://www.nytimes.com/1987/11/06/arts/pop-jazz-a-gospel-filled-weekend-at-the-triplex.html,nyt://article/a43a24be-761a-5bdd-b828-3c3333aed2cb,By Stephen Holden
VOLUNTEERS: BEACONS IN WORLD OF THE DEAF-BLIND,1987-10-18,article,News,Long Island Weekly Desk,New York,"['Deafness', 'Volunteers']",https://www.nytimes.com/1987/10/18/nyregion/long-island-opinion-volunteers-beacons-in-world-of-the-deaf-blind.html,nyt://article/dcf00c80-b5f3-5ae5-8954-cfc9af301288,By Jim Panos
COLIN DAVIS FINDS MUCH TO EXPLORE AT 60,1987-09-13,article,News,Arts and Leisure Desk,Arts,"['Music', 'CONCERTS AND RECITALS', 'ORCHESTRAS AND OTHER MUSIC GROUPS']",https://www.nytimes.com/1987/09/13/arts/colin-davis-finds-much-to-explore-at-60.html,nyt://article/f103e852-94d9-58c9-8c52-042b7c4e942a,By Heidi Waleson
Where Candy Making Is a Labor of Love,1987-08-05,article,News,Living Desk,Home & Garden,"['Handicapped', 'Candy']",https://www.nytimes.com/1987/08/05/garden/where-candy-making-is-a-labor-of-love.html,nyt://article/fb448de1-ce5d-58e4-8113-336505ee9f6f,By Susan Heller Anderson
"THE JOY OF ART, FOUND BY TOUCH",1987-05-24,article,News,Long Island Weekly Desk,New York,"['Art', 'Deafness', 'Blindness']",https://www.nytimes.com/1987/05/24/nyregion/the-joy-of-art-found-by-touch.html,nyt://article/0897085f-e906-5271-8a54-a1faaf4c96d2,By Barbara Delatiner
BEWARE THE TRAP OF THE 'EQUAL MARRIAGE',1987-02-22,article,Op-Ed,Long Island Weekly Desk,Opinion,"['HOUSEWORK', 'Marriages']",https://www.nytimes.com/1987/02/22/opinion/long-island-journal-beware-the-trap-of-the-equal-marriage.html,nyt://article/faacb848-b772-55f2-991d-acc0f43c5921,By Judy Rand Arfa
STAGE: 'TASTER'S CHOICE',1987-01-23,article,Review,Weekend Desk,Theater,"['Reviews', 'Theater']",https://www.nytimes.com/1987/01/23/theater/stage-taster-s-choice.html,nyt://article/6505070a-8dc7-5a42-a5b1-019eb0332a11,By Mel Gussow
BABY-FACED SOLDIER OF 'PLATOON': KEVIN DILLON,1987-01-09,article,News,Weekend Desk,Movies,['MOTION PICTURES'],https://www.nytimes.com/1987/01/09/movies/new-face-baby-faced-soldier-of-platoon-kevin-dillon.html,nyt://article/bb358d76-f76b-5014-b52d-b6dddc150f56,By Stephen Holden
Providing a Friend For the Mentally Ill,1987-01-09,article,News,Metropolitan Desk,New York,"['Dogs', 'Volunteers', 'Mental Health and Disorders']",https://www.nytimes.com/1987/01/09/nyregion/columne-one-our-towns-providing-a-friend-for-the-mentally-ill.html,nyt://article/c11cafeb-747d-5b6b-88a9-82c62f8b0005,By Michael Winerip
9TH KENNEDY CENTER HONORS ON CBS,1986-12-26,article,Review,Weekend Desk,Arts,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1986/12/26/arts/tv-weekend-9th-kennedy-center-honors-on-cbs.html,nyt://article/49b93733-ffcf-51f3-9b3a-a01b382dd4c8,By John J. O'Connor
AT THE MOVIES,1986-12-19,article,News,Weekend Desk,Movies,['MOTION PICTURES'],https://www.nytimes.com/1986/12/19/movies/at-the-movies.html,nyt://article/3d6d449a-f593-514d-9ce4-280cf4205f2c,By Nina Darnton
ART OF IMPAIRED TO GO ON VIEW,1986-11-02,article,News,New Jersey Weekly Desk,New York,"['Art', 'Handicapped', 'ART SHOWS']",https://www.nytimes.com/1986/11/02/nyregion/art-of-impaired-to-go-on-view.html,nyt://article/be729480-f2f2-5ad9-b139-117814595c80,By Karen Tortorella
OUT OF SEMOLINA AND GRIEF- A PORTRAIT OF MY VOCATION,1986-10-19,article,News,Book Review Desk,Books,['Books and Literature'],https://www.nytimes.com/1986/10/19/books/out-of-semolina-and-grief-a-portrait-of-my-vocation.html,nyt://article/29ab8e67-5caf-5591-b4e9-fbbdbcf1d863,BY Natalia Ginzburg
INSIDE IMAGES OF THE DEAF AND BLIND,1986-10-19,article,News,Long Island Weekly Desk,New York,"['Photography', 'Deafness', 'Blindness']",https://www.nytimes.com/1986/10/19/nyregion/inside-images-of-the-deaf-and-blind.html,nyt://article/f632301e-ae30-5565-86e2-f0b6f6a0dcba,By Barbara Delatiner
Currie Cabot Is Wed to Thomas Barron,1986-10-13,article,News,Society Desk,Style,['Weddings and Engagements'],https://www.nytimes.com/1986/10/13/style/currie-cabot-is-wed-to-thomas-barron.html,nyt://article/13dd7c3e-4cb9-59df-8ed0-71478c2270d7,
OUTSIDER IN A SILENT WORLD,1986-08-31,article,News,Magazine Desk,Magazine,"['Deafness', 'Families and Family Life']",https://www.nytimes.com/1986/08/31/magazine/outsider-in-a-silent-world.html,nyt://article/fe0fcaa7-9a86-56cb-bd20-e8f9394e2bc5,BY Lou Ann Walker
SCOTT PUTS ON HIS PATTON STARS AGAIN,1986-08-13,article,News,Cultural Desk,Arts,"['Television', 'Biographical Information']",https://www.nytimes.com/1986/08/13/arts/scott-puts-on-his-patton-stars-again.html,nyt://article/4c5735aa-0fb5-567e-b645-a46068a80a1d,"By Stephen Farber, Special To the New York Times"
Currie Cabot to Wed Thomas Barron,1986-07-27,article,News,Society Desk,Style,['Weddings and Engagements'],https://www.nytimes.com/1986/07/27/style/currie-cabot-to-wed-thomas-barron.html,nyt://article/77f453e5-4ce6-55bb-b6e9-9a7377ed9abb,
AN ADOPTION MATCHMAKER FOR PETS,1986-07-22,article,News,Metropolitan Desk,New York,['ANIMALS'],https://www.nytimes.com/1986/07/22/nyregion/our-towns-an-adoption-matchmaker-for-pets.html,nyt://article/53e75ca6-c0a3-5e89-8184-173a12bb4d51,Special to the New York Times
NOVELIST IN A MIRROR,1986-07-20,article,Review,Book Review Desk,Books,['BOOK REVIEWS'],https://www.nytimes.com/1986/07/20/books/novelist-in-a-mirror.html,nyt://article/8461c8ea-2e06-5588-b859-a1b43fed94e7,By Richard Gilman
"DON'T LOOK NOW, BUT YOUR CHICKEN CAME HOME TO ROOST",1986-07-13,article,News,New Jersey Weekly Desk,New York,['Families and Family Life'],https://www.nytimes.com/1986/07/13/nyregion/new-jersey-opinion-don-t-look-now-but-your-chicken-came-home-to-roost.html,nyt://article/e77e66a7-894c-5cab-8db1-99d36457727b,By Joanne Bonwick
FREDERICK WISEMAN TAKES HIS CAMERA TO THE RACES,1986-06-01,article,Review,Arts and Leisure Desk,Movies,"['Horse Racing', 'Television', 'Documentary Films and Programs']",https://www.nytimes.com/1986/06/01/movies/frederick-wiseman-takes-his-camera-to-the-races.html,nyt://article/0390cd80-d44a-5828-ba3b-e63c1c924ccb,By Daniel Asa Rose
Miss Hausman Becomes Bride,1986-05-19,article,News,Society Desk,Style,['Weddings and Engagements'],https://www.nytimes.com/1986/05/19/style/miss-hausman-becomes-bride.html,nyt://article/340f8330-a1ea-54c4-adc4-63bbdb7f6828,
MONICA A. ROGERS PLANNING TO WED,1986-03-23,article,News,Society Desk,Style,['Weddings and Engagements'],https://www.nytimes.com/1986/03/23/style/monica-a-rogers-planning-to-wed.html,nyt://article/7c629c79-0d8a-543c-b004-b7a1861bcea0,
PUPPETS TELL YOUNG ABOUT HANDICAPS,1985-11-17,article,News,Connecticut Weekly Desk,New York,"['Puppets', 'Children and Youth', 'Handicapped']",https://www.nytimes.com/1985/11/17/nyregion/puppets-tell-young-about-handicaps.html,nyt://article/bb19aeef-b06e-5e82-bce5-2e3270d2d6fc,By Sharon L. Bass
INSIDE THE PHILIPPINE INSURGENCY,1985-11-03,article,News,Magazine Desk,Magazine,"['POLITICS AND GOVERNMENT (1983)', 'Civil War and Guerrilla Warfare', 'Economic Conditions and Trends']",https://www.nytimes.com/1985/11/03/magazine/inside-the-philippine-insurgency.html,nyt://article/181ac26a-bd53-570b-bffe-ee091d23dbe0,By Steve Lohr
EXHIBITION PAYS TRIBUTE TO KUNITZ,1985-07-15,article,News,Cultural Desk,Books,"['Poetry and Poets', 'ART SHOWS', 'Books and Literature', 'Art', 'SHOWS (EXHIBITS)', 'Awards, Decorations and Honors']",https://www.nytimes.com/1985/07/15/books/exhibition-pays-tribute-to-kunitz.html,nyt://article/b611b167-fcce-50de-8197-661139eb8479,By C. Gerald Fraser
  A Princely Performance,1985-03-21,article,News,Metropolitan Desk,New York,"['Music', 'Deafness', 'Children and Youth', 'CONCERTS AND RECITALS', 'Blindness', 'Handicapped']",https://www.nytimes.com/1985/03/21/nyregion/new-york-day-by-day-a-princely-performance.html,nyt://article/498829b7-569d-5f69-8a92-dfdbc206bbe6,By Susan Heller Anderson and David W. Dunlap
"A CHRISTMAS APPEAL: HELP THE NEEDIEST CASES;
HOW THOSE WITH CAN HELP THOSE WITHOUT",1984-12-16,article,News,Metropolitan Desk,New York,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1984/12/16/nyregion/a-christmas-appeal-help-the-neediest-cases-how-those-with-can-help.html,nyt://article/a5caa44f-abdc-5365-8f04-3e08d4826dde,By Thomas A. Destefano
NEW JERSEYANS,1984-12-16,article,News,New Jersey Weekly Desk,New York,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1984/12/16/nyregion/new-jerseyans.html,nyt://article/c48a291b-82c6-5db2-bb00-7ec13c741c61,By Sandra Gardner
Disabled Woman's Abortion Postponed by Chief Justice,1984-10-12,article,News,National Desk,U.S.,"['ABORTION', 'Mental Retardation', 'Blindness', 'Decisions and Verdicts']",https://www.nytimes.com/1984/10/12/us/around-the-nation-disabled-woman-s-abortion-postponed-by-chief-justice.html,nyt://article/a202e0e5-893e-50f9-9fa8-dbdb3e619064,AP
"NEW TERM, NEW RULES BEGINNING",1984-09-02,article,News,New Jersey Weekly Desk,New York,"['ADULT EDUCATION', 'Education and Schools', 'Cooperatives', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)', 'APARTMENT HOUSES']",https://www.nytimes.com/1984/09/02/nyregion/new-term-new-rules-beginning.html,nyt://article/4af8744a-3461-587d-9ee9-b2c4fcd35b6e,By Priscilla van Tassel
"CAPE MAY HAS THEATER, TOO",1984-08-26,article,News,New Jersey Weekly Desk,New York,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1984/08/26/nyregion/theater-cape-may-has-theater-too.html,nyt://article/95445fdf-bc07-53b1-b59f-4b5fcc38a996,By Alvin Klein
Parents Regain Custody Of a Canadian Child,1984-07-26,article,News,Foreign Desk,World,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1984/07/26/world/around-the-world-parents-regain-custody-of-a-canadian-child.html,nyt://article/9d9af7cd-bb70-5253-8657-d20aba153785,AP
Helen Keller Week Declared,1984-06-24,article,News,National Desk,U.S.,"['UNEMPLOYMENT AND JOB MARKET', 'LABOR', 'Deafness', 'Holidays and Special Occasions', 'Blindness']",https://www.nytimes.com/1984/06/24/us/helen-keller-week-declared.html,nyt://article/094f58bc-b266-5f4d-8e0b-f899cf9e8cd6,UPI
No Headline,1984-04-14,article,News,Metropolitan Desk,New York,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1984/04/14/nyregion/no-headline-121941.html,nyt://article/6efb4265-41dc-5b13-8c42-0034065cad7f,By Alan Truscott
VOLUNTEER AGENCIES PLAYING LARGER ROLE IN U.S. FOREIGN AID,1984-03-12,article,News,Foreign Desk,World,"['Philanthropy', 'PARTNERS OF THE AMERICAS (ORGN)', 'Volunteers', 'Foreign Aid']",https://www.nytimes.com/1984/03/12/world/volunteer-agencies-playing-larger-role-in-us-foreign-aid.html,nyt://article/9ef1199b-37bc-5dac-9d1d-54835bb5921b,By Marvine Howe
"Roy M. Stelle, Former Chief Of New York School for Deaf",1984-01-06,article,Obituary,Obituary,Obituaries,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1984/01/06/obituaries/roy-m-stelle-former-chief-of-new-york-school-for-deaf.html,nyt://article/b1874299-6152-5081-b6cf-b4337edac243,
ABOUT WESTCHESTER,1983-11-27,article,News,Westchester Weekly Desk,New York,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1983/11/27/nyregion/about-westchester.html,nyt://article/531f4681-f63b-5a30-9648-5e26a3f20eba,By Lynne Ames
"PATENTS;
New Alarm Clock Emits Nice Odors",1983-10-08,article,News,Financial Desk,Business Day,"['Watches and Clocks', 'Odors', 'INVENTIONS AND INVENTORS']",https://www.nytimes.com/1983/10/08/business/patents-new-alarm-clock-emits-nice-odors.html,nyt://article/038cf334-f31c-51dd-8183-4d822ad43ebe,By Stacy V. Jones
UNDETERRED BY TWO HANDICAPS,1983-09-25,article,News,Long Island Weekly Desk,New York,"['Handicapped', 'Blindness', 'Deafness']",https://www.nytimes.com/1983/09/25/nyregion/undeterred-by-two-handicaps.html,nyt://article/a7a376fb-80ee-5eab-9318-dca5dbc9f0a8,By Barbara Delatiner
A CENTURY OF OFFSTAGE LIFE AT THE METROPOLITAN OPERA,1983-09-18,article,News,Magazine Desk,Magazine,"['Opera', 'SHOWS (EXHIBITS)']",https://www.nytimes.com/1983/09/18/magazine/a-century-of-offstage-life-at-the-metropolitan-opera.html,nyt://article/83c927c7-6238-58f6-b730-bab3e672f752,
SCHOOL FOR THE DEAF MARKING CENTENNIAL,1983-07-24,article,News,New Jersey Weekly Desk,New York,"['Education and Schools', 'Deafness']",https://www.nytimes.com/1983/07/24/nyregion/school-for-the-deaf-marking-centennial.html,nyt://article/418e0355-65b4-5a79-ba97-4fcd627093d2,By Rebecca Schlam Lutto
NO NEED TO BE GOOD,1983-07-11,article,Op-Ed,Editorial Desk,Opinion,"['ATOMIC WEAPONS', 'United States International Relations', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT']",https://www.nytimes.com/1983/07/11/opinion/foreign-affairs-no-need-to-be-good.html,nyt://article/0e21d6c9-d2c2-5dbe-b4d5-3b2640468b11,By Flora Lewis
GARDEN CREATED FOR DEAF-BLIND,1983-07-03,article,News,Long Island Weekly Desk,New York,"['Deafness', 'Blindness', 'Gardens and Gardening', 'Parks and Other Recreation Areas']",https://www.nytimes.com/1983/07/03/nyregion/garden-created-for-deafblind.html,nyt://article/f63bef9e-1ab4-5c5f-adc4-1e579a53c6a8,By Carl Totemeier
"DEAF, BLIND WOMAN TO GET COLLEGE DEGREE",1983-06-06,article,News,National Desk,U.S.,"['Education and Schools', 'Colleges and Universities', 'Handicapped']",https://www.nytimes.com/1983/06/06/us/deaf-blind-woman-to-get-college-degree.html,nyt://article/52bce98b-5e5d-5e92-8f8a-f967cc90359b,UPI
SPINKS-BRAXTON: A CONTEST,1983-03-14,article,News,Sports Desk,Sports,"['Boxing', 'PROFESSIONAL ATHLETICS']",https://www.nytimes.com/1983/03/14/sports/spinks-braxton-a-contest.html,nyt://article/ae1c127f-d129-527b-9148-bb0f020adac9,By Michael Katz
PROTESTER DIES AS ARGENTINE POLICE BREAK UP RALLY,1982-12-17,article,News,Foreign Desk,World,"['Politics and Government', 'Demonstrations and Riots']",https://www.nytimes.com/1982/12/17/world/protester-dies-as-argentine-police-break-up-rally.html,nyt://article/d3c21756-8a8e-574e-bc97-6749b790d384,"By Edward Schumacher, Special To the New York Times"
ON THE ROAD WITH A 'MIRACLE',1982-12-12,article,News,Arts and Leisure Desk,Theater,"['Writing and Writers', 'Theater']",https://www.nytimes.com/1982/12/12/theater/on-the-road-with-a-miracle.html,nyt://article/e76dd53a-faaf-5df9-bf7b-2c94587e639c,By Bernard Weinraub
A 'CLASS REUNION' FOR NATIONAL LAMPOON,1982-10-30,article,Review,Cultural Desk,Movies,"['MOTION PICTURES', 'Reviews']",https://www.nytimes.com/1982/10/30/movies/a-class-reunion-for-national-lampoon.html,nyt://article/79d1f217-2a03-53f7-9a54-8abf0aeabe1e,By Janet Maslin
"DEAF, BLIND, AND NOW Ph.D.",1982-06-14,article,News,National Desk,U.S.,"['Education and Schools', 'Psychology and Psychologists', 'Blindness']",https://www.nytimes.com/1982/06/14/us/deaf-blind-and-now-phd.html,nyt://article/9484f46a-1537-504d-bdc5-265b04c9d6bd,AP
EDUCATION,1982-03-23,article,News,Science Desk,Science,"['Deafness', 'EDUCATION (PRIMARY)', 'Education (Secondary)', 'Education and Schools', 'Suits and Litigation']",https://www.nytimes.com/1982/03/23/science/education.html,nyt://article/b13da114-1b13-5ed3-b84c-91ee29232c80,By Dena Kleiman
DEAF-BLIND CENTER FACES BUDGET CUTS,1982-03-14,article,News,Long Island Weekly Desk,New York,"['Federal Aid (US)', 'Blindness']",https://www.nytimes.com/1982/03/14/nyregion/deafblind-center-faces-budget-cuts.html,nyt://article/e1273fb5-52c0-59f9-8a3c-4761341fb374,By Evelyn Philips
Cheerful Expressions,1982-03-01,article,News,Sports Desk,Sports,"['Deafness', 'Interscholastic Athletics', 'Blindness', 'Basketball']",https://www.nytimes.com/1982/03/01/sports/sports-world-specials-cheerful-expressions.html,nyt://article/0c771c0b-5a1f-54df-859f-2cac1cd98baf,By Thomas Rogers
HERZOG'S 'LAND',1981-12-20,article,News,Cultural Desk,Movies,"['MOTION PICTURES', 'Reviews']",https://www.nytimes.com/1981/12/20/movies/herzog-s-land.html,nyt://article/c23bef34-159e-584f-b15d-51ca8ead3a87,By Vincent Canby
UNDERSTANDING A MISUNDERSTOOD MINORITY,1981-12-20,article,News,New Jersey Weekly Desk,New York,"['MINORITIES (ETHNIC, RACIAL, RELIGIOUS)', 'Handicapped']",https://www.nytimes.com/1981/12/20/nyregion/understanding-a-misunderstood-minority.html,nyt://article/ee2ae968-47e5-52d0-8ecd-b94942dea7d5,By Nancy A. Jaekle
PANEL BEGINS HEARINGS ON AID TO RUBELLA EPIDEMIC VICTIMS,1981-12-13,article,News,Metropolitan Desk,New York,"['STATE AND LOCAL AID (US)', 'Medicine and Health', 'Handicapped']",https://www.nytimes.com/1981/12/13/nyregion/panel-begins-hearings-on-aid-to-rubella-epidemic-victims.html,nyt://article/0a13119c-80a4-5beb-9b28-7550cbe20c52,By William G. Blair
WHITE HOUSE EMBRACES NEWCOMER TO CONGRESS,1981-12-10,article,News,National Desk,U.S.,"['Biographical Information', 'Politics and Government']",https://www.nytimes.com/1981/12/10/us/white-house-embraces-newcomer-to-congress.html,nyt://article/10d2948f-b132-58c7-94b7-ea5ab699da1b,Special to the New York Times
UNIT ON HANDICAPS FACING EXTINCTION,1981-09-21,article,News,National Desk,U.S.,"['Standards and Standardization', 'ARCHITECTURE', 'Federal Aid (US)', 'GOVERNMENT SPENDING', 'Handicapped']",https://www.nytimes.com/1981/09/21/us/unit-on-handicaps-facing-extinction.html,nyt://article/225cef61-c6db-5bf9-91b7-7d879f42b8f8,"By Phil Gailey, Special To the New York Times"
LECTURER OVERCOMES BLINDNESS AND DEAFNESS,1981-09-13,article,News,National Desk,U.S.,"['Deafness', 'EDUCATION (PRIMARY)', 'Education (Secondary)', 'Education and Schools', 'Blindness', 'Handicapped']",https://www.nytimes.com/1981/09/13/us/lecturer-overcomes-blindness-and-deafness.html,nyt://article/54a1a4cd-791d-59ef-9722-469d56ae0b24,AP
New Jersey Housing; NEW SCHOOL IS 'HOME' TO DISABLED YOUNG,1981-07-26,article,News,New Jersey Weekly Desk,New York,"['Education and Schools', 'Children and Youth', 'Therapy and Rehabilitation', 'Handicapped']",https://www.nytimes.com/1981/07/26/nyregion/new-jersey-housing-new-school-is-home-to-disabled-young.html,nyt://article/2740b67f-659c-5df9-9daa-566307fd61e9,By Ellen Rand
Practical Traveler; HOW TO MAKE LIFE EASIER WHEN TRAVELING WITH PETS,1981-07-26,article,News,Travel Desk,Travel,"['ANIMALS', 'HOTELS AND MOTELS', 'Travel and Vacations']",https://www.nytimes.com/1981/07/26/travel/practical-traveler-how-to-make-life-easier-when-traveling-with-pets.html,nyt://article/5bc685d3-135e-5cb1-8134-757c94611e56,By Paul Grimes
"Alida Jay Will Be Married on Sept. 19 To Thorvald Boye, a Lawyer in Oslo",1981-07-12,article,News,Society Desk,Style,['Weddings and Engagements'],https://www.nytimes.com/1981/07/12/style/alida-jay-will-be-married-on-sept-19-to-thorvald-boye-a-lawyer-in-oslo.html,nyt://article/db114f98-70bf-591e-9195-42c5ca882132,
Stamps; COMMEMORATIVE FOR YEAR OF DISABLED PERSONS; by Samuel A. Tower,1981-07-05,article,News,Arts and Leisure Desk,Arts,"['Stamps (Postal)', 'Handicapped']",https://www.nytimes.com/1981/07/05/arts/stamps-commemorative-for-year-of-disabled-persons-by-samuel-a-tower.html,nyt://article/34c0a095-2d90-54fc-a457-831d8e529c3f,
'13 RUE DE L'AMOUR',1981-05-10,article,Review,Long Island Weekly Desk,New York,['Theater'],https://www.nytimes.com/1981/05/10/nyregion/theater-in-review-13-rue-de-l-amour.html,nyt://article/79932790-df90-5011-b090-c63f750ec7c5,By Alvin Klein
Miss Hausman Fiancee of M. M. Holdstein,1981-04-19,article,News,Society Desk,Style,['Weddings and Engagements'],https://www.nytimes.com/1981/04/19/style/miss-hausman-fiancee-of-m-m-holdstein.html,nyt://article/9041f28e-c112-5b43-ae6d-3a2330bf7715,
CONGRESSMEN ACT TO SALVAGE PROJECTS DOOMED BY REAGAN,1981-03-22,article,News,Long Island Weekly Desk,New York,"['United States Politics and Government', 'Transportation', 'Roads and Traffic', 'Education (Secondary)', 'Medicaid', 'Politics and Government', 'Budgets and Budgeting', 'Federal Aid (US)']",https://www.nytimes.com/1981/03/22/nyregion/congressmen-act-to-salvage-projects-doomed-by-reagan.html,nyt://article/36fc55b4-8b19-5828-a4ae-55286e6d1e65,By Shawn G. Kennedy
"Peter J. Salmon, Leader In Programs for the Blind",1981-01-26,article,Obituary,Obituary,Obituaries,['Biographical Information'],https://www.nytimes.com/1981/01/26/obituaries/peter-j-salmon-leader-in-programs-for-the-blind.html,nyt://article/26b4b1d4-c630-5c1c-8fcb-c371329ac090,
MUSIC: SONGS OPEN A WORLD FOR THE RETARDED BLIND,1981-01-02,article,News,Weekend Desk,Arts,"['Music', 'CONCERTS AND RECITALS', 'Blindness']",https://www.nytimes.com/1981/01/02/arts/music-songs-open-a-world-for-the-retarded-blind.html,nyt://article/0ac93590-49fa-50a5-89f5-e5f9fd869980,By Edward Rothstein
F.C.C. Moves to Permit Paging Devices for Deaf,1979-11-25,article,Archives,None,Archives,"['TELEVISION AND RADIO', 'BLINDNESS AND THE BLIND', 'DEAFNESS AND DEAF-MUTES', 'Handicapped']",https://www.nytimes.com/1979/11/25/archives/fcc-moves-to-permit-paging-devices-for-deaf.html,nyt://article/7fac869a-2df0-52aa-800c-c981dc32e5ad,
Inactive Quake Fault Is Cause of a $40 Million Error,1979-11-18,article,Archives,None,Archives,['Earthquakes'],https://www.nytimes.com/1979/11/18/archives/inactive-quake-fault-is-cause-of-a-40-million-error-reason-for-use.html,nyt://article/8ec8b873-6f2c-5ac8-9f3e-276b7c4c29c6,
"School for Deaf Reopens, but Teachers Remain Unhappy",1979-10-30,article,Archives,None,Archives,[],https://www.nytimes.com/1979/10/30/archives/school-for-deaf-reopens-but-teachers-remain-unhappy-source-of.html,nyt://article/aade85d2-0806-5441-8698-b8b2dee04244,By Dena Kleiman
Looking Back At The Miracle Worker’ on TV,1979-10-14,article,Archives,None,Archives,"['TELEVISION AND RADIO', 'PROGRAMS', 'MOTION PICTURES']",https://www.nytimes.com/1979/10/14/archives/looking-back-at-the-miracle-worker-on-tv-keller.html,nyt://article/42dffa14-7997-5514-a9b8-5b64abec9835,By William Gibson
Practical Applications Are Far in the Future But Not Out of Reach,1979-07-29,article,Archives,None,Archives,"['BLINDNESS AND THE BLIND', 'DEAFNESS AND DEAF-MUTES']",https://www.nytimes.com/1979/07/29/archives/computers-work-toward-eyes-for-the-blind-ears-for-the-deaf.html,nyt://article/40d7095c-15ae-54fb-9f00-1498c5114a41,By Patricia E. Weil
